laptop_ID,Inches,Ram,Weight,Price_euros,Acer,Apple,Asus,Chuwi,Dell,Fujitsu,Google,HP,Huawei,LG,Lenovo,MSI,Mediacom,Microsoft,Razer,Samsung,Toshiba,Vero,Xiaomi,2 in 1 Convertible,Gaming,Netbook,Notebook,Ultrabook,Workstation,Screen Width,Screen Height,CPU Frequency,Memory Amount,Memory Type,Android,Chrome OS,Linux,Mac OS X,No OS,Windows 10,Windows 10 S,Windows 7,macOS,AMD_CPU,Intel_CPU,Samsung_CPU,AMD_GPU,ARM_GPU,Intel_GPU,Nvidia_GPU
609,14,4,1.6,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
610,17.3,16,4.14,2199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
611,15.6,4,2.18,465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
612,15.6,16,1.8,2299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
613,15.6,8,2.2,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
614,15.6,6,2.4,564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
615,15.6,8,2,1299,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
616,14,4,1.6,349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,128000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
617,15.6,32,2.5,4899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,3.1,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
618,15.6,16,2.59,879.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
619,15.6,4,2.18,443.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
620,15.6,4,2.25,359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
621,15.6,4,1.93,869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.6,500000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
622,17.3,8,3,1168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
623,15.6,4,2.18,569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
624,15.6,8,1.84,1389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
625,15.6,16,2.94,2267.86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
626,11.6,4,1.25,379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
627,14,8,2.31,1124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
628,14,8,1.65,1465,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
629,15.6,4,2.2,776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
630,15.6,8,2.2,799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
631,15.6,4,1.88,932,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.3,500000,HDD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
632,15.6,8,2.2,899,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
633,14,2,1.4,239,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.44,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
634,15.6,4,2.2,468,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
635,13.3,6,1.5,639.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
636,15.6,8,2,1820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
637,14,16,1.1,1900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
639,15.6,16,2.62,1479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
640,15.6,4,1.8,829,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
641,15.6,4,2.2,579,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
642,15.6,8,2,399,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
643,15.6,8,1.99,906.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
644,13.3,8,1.23,1869,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3200,1800,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
645,14,2,1.42,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
646,13.3,8,1.37,1757.42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
647,15.6,16,2.06,2399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3840,2160,2.8,1000000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
648,15.6,8,2.5,1109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
649,17,8,2.6,520.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1600,900,3,1000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
650,14,16,1.14,2450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
651,15.6,8,2.5,1169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,1000000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
652,15.6,4,2.4,450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
653,14,4,1.43,274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
654,14,8,1.8,919,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
655,14,16,1.95,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
656,13.3,8,1.2,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
657,12.5,8,1.36,1584,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
658,17.3,32,3.8,2799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
659,15.6,8,2.4,709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
660,13.3,8,1.2,1449.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
661,15.6,8,2.2,1191.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
662,15.6,4,1.86,364.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
663,15.6,8,2,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
664,15.6,8,2.2,919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
665,15.6,16,2.2,1135,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
666,15.6,8,3.31,1196,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.6,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
667,17.3,32,4.42,3147.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3840,2160,2.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
668,14,8,1.56,1229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
669,15.6,4,2.2,419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
670,15.6,4,2.2,535,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
671,15.6,6,2.04,539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
672,17.3,8,2.7,1486.77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
673,15.6,4,2.1,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1366,768,2.1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
674,15.6,8,2.06,955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
675,15.6,8,2.1,745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
676,15.6,8,2,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
677,15.6,4,2.1,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,128000,SSD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
678,13.5,8,1.252,1867.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2256,1504,2.8,256000,SSD,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
679,15.6,8,1.9,817.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
680,13.3,8,1.3,1034,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
681,15.6,4,2.2,349,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.2,128000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
682,14,4,1.63,699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.4,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
683,15.6,16,2.4,1294,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
684,14,8,1.1,1135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
685,11.6,8,1.4,495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,1.1,64000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
686,15.6,8,1.09,2299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,1.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
687,15.6,16,2.5,1299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
688,15.6,8,2.2,997.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
689,15.6,4,1.86,419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.1,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
690,15.6,16,3.21,2051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
691,17.3,4,2.5,699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
692,13.3,8,1.19,1499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.8,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
693,15.6,16,3.49,2813.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.9,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
694,15.6,4,1.86,612.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2.5,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
695,15.6,4,2.2,545.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
696,17.3,6,2.65,569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.4,2000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
697,15.6,4,2.1,318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
698,14,4,1.45,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,1.6,32000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
699,14,4,1.7,699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700,17.3,8,3.14,1907.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.8,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
701,14,8,1.42,2590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2560,1440,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
702,13.3,8,1.5,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
703,11.6,4,1.4,269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1366,768,1.6,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
704,14,16,1.38,1749,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,2.7,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
705,12.5,4,1.2,669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,0.9,64000,Flash,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
706,13.3,16,1.36,1877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1920,1080,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
707,15.6,4,2.1,689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,500000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
708,15.6,8,2.56,819,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
709,15.6,4,2.2,399,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.9,256000,SSD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
710,15.6,8,2.2,429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,3.6,1000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
711,15.6,4,2.1,621.45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
712,15.6,4,1.9,450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
713,15.6,8,2.18,795,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
714,13.3,8,1.6,999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1920,1080,1.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
715,15.6,16,2.18,1855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1920,1080,2.5,512000,SSD,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
716,14,8,1.8,1191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.3,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
717,17.3,6,2.71,655.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,2000000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
718,15.6,8,2.5,1249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920,1080,2.8,128000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
719,14,8,1.64,1089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.8,256000,SSD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
720,15.6,8,1.98,726,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,1000000,HDD,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
721,14,4,1.5,298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,1.1,32000,Flash,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
722,15.6,16,1.93,1426.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
723,14,8,1.87,857.07,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
724,15.6,8,1.9,1179,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.6,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
725,15.6,4,2.19,298,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1366,768,2,500000,HDD,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
726,14,4,1.4,265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1920,1200,1.92,32000,HDD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
727,17.3,8,2.63,1200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1920,1080,2.7,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
728,14,8,1.17,1686.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2560,1440,2.5,512000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
729,13.3,8,1.58,836.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1366,768,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
730,14,8,1.32,1499,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1920,1080,2.5,256000,SSD,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
